trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
914,False,"{'a': 0.5, 'e': 0.9571465630982068}",20,0,-86.92107322807752,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
915,False,"{'a': 0.5, 'e': 0.9234526637284138}",20,0,-139.14994007327326,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
916,False,"{'a': 0.5, 'e': 0.8805319305955073}",25,0,-57.9942241626936,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
917,False,"{'a': 0.5, 'e': 0.828813213477255}",20,0,-61.35647117730797,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
918,False,"{'a': 0.5, 'e': 0.7688132686991532}",25,0,-85.45857964982488,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
919,False,"{'a': 0.5, 'e': 0.7011315958760967}",20,0,-42.955864747283364,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
920,False,"{'a': 0.5, 'e': 0.626444447910339}",30,0,-68.49738968366952,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",1
921,False,"{'a': 0.5, 'e': 0.5454980740960533}",25,7,-42.91879487411601,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
922,False,"{'a': 0.5, 'e': 0.4591012638431009}",30,4,-94.12862443241093,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 2}",1
923,False,"{'a': 0.5, 'e': 0.36811726552051666}",25,7,7.630386526385619,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.27345516116425417}",30,8,-62.43229600410475,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 1}",1
925,False,"{'a': 0.5, 'e': 0.17606078322989716}",30,5,45.10731428797185,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.07690726414745035}",30,8,17.25858076211426,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.02301468689618212}",30,18,19.215069170784417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.12270668279600609}",20,0,-22.743468964254642,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
929,False,"{'a': 0.5, 'e': 0.22117263408275487}",20,15,8.800477945844863,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.31742870151970165}",25,16,15.394460010946794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.4105131262990551}",20,8,-48.3035929715562,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.4994958396180135}",20,3,13.643898718228632,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.5834877556188933}",20,0,24.408330771054402,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
934,False,"{'a': 0.5, 'e': 0.6616496548410261}",20,4,-2.8063062546161914,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.7332005694242856}",20,0,-35.858359841963164,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
936,False,"{'a': 0.5, 'e': 0.7974255862817522}",20,0,-92.72352012954025,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
937,False,"{'a': 0.5, 'e': 0.8536829902749359}",25,13,1.5019443437841224,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.9014106760193782}",20,0,-50.88158103073162,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
939,False,"{'a': 0.5, 'e': 0.9401317642557823}",30,0,-190.11859405490105,"{0: 15, 1: 1, 2: 12, 3: 0, 4: 2}",0
940,False,"{'a': 0.5, 'e': 0.9694593666699876}",20,0,-99.15041899399759,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
941,False,"{'a': 0.5, 'e': 0.98910045155309}",20,0,-72.55634335855781,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
942,False,"{'a': 0.5, 'e': 0.9988587716774113}",20,0,-39.32286682209696,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
943,False,"{'a': 0.5, 'e': 0.998636825133944}",25,0,-214.0412818618439,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 4}",0
944,False,"{'a': 0.5, 'e': 0.9884368295391845}",20,0,-167.11144369412557,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
945,False,"{'a': 0.5, 'e': 0.9683606998774463}",20,5,-104.7633478152832,"{0: 8, 1: 1, 2: 3, 3: 2, 4: 1}",1
946,False,"{'a': 0.5, 'e': 0.9386090302000182}",25,0,-108.80808334557138,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
947,False,"{'a': 0.5, 'e': 0.8994790893557311}",35,6,-170.07429668771462,"{0: 17, 1: 5, 2: 4, 3: 0, 4: 3}",1
948,False,"{'a': 0.5, 'e': 0.8513618507788512}",20,0,-62.71986843513016,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
949,False,"{'a': 0.5, 'e': 0.7947380860118082}",25,0,-124.02962114929079,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
950,False,"{'a': 0.5, 'e': 0.7301735609948197}",30,11,-28.15659059581615,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
951,False,"{'a': 0.5, 'e': 0.6583133831196504}",30,2,-50.93312684761066,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.5798755555298325}",25,9,-31.226062955059867,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
953,False,"{'a': 0.5, 'e': 0.49564380307052297}",20,0,-13.698887571117133,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
954,False,"{'a': 0.5, 'e': 0.4064597415690034}",20,11,-37.05769255369054,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
955,False,"{'a': 0.5, 'e': 0.31321446868745406}",30,14,18.05437418751913,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.21683966036970423}",20,0,9.278770900108517,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
957,False,"{'a': 0.5, 'e': 0.118298261843216}",20,16,10.498081797005312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.5, 'e': 0.018574866188582624}",30,20,18.74625397518206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.08133412338895851}",20,6,16.7449656000882,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.18043044929108396}",20,12,15.022416073696732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.5, 'e': 0.2777239737862836}",20,6,-0.809300368888989,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
962,False,"{'a': 0.5, 'e': 0.3722425721387373}",20,7,0.8433104574668298,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.46304184575742857}",20,0,-33.91109813831382,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
964,False,"{'a': 0.5, 'e': 0.5492145583145832}",30,11,-7.098816619121527,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
965,False,"{'a': 0.5, 'e': 0.6298997005512549}",20,8,-26.987440655303082,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 0}",1
966,False,"{'a': 0.5, 'e': 0.7042910931971872}",20,0,-49.29532922992516,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
967,False,"{'a': 0.5, 'e': 0.7716454420475659}",25,0,-153.54974115587353,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
968,False,"{'a': 0.5, 'e': 0.8312897647130846}",25,0,-134.81379894113246,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
969,False,"{'a': 0.5, 'e': 0.8826281148374443}",20,0,-161.10828335353253,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
970,False,"{'a': 0.5, 'e': 0.9251475365964139}",20,0,-125.47295636209813,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
971,False,"{'a': 0.5, 'e': 0.958423189982834}",20,0,-88.7530334503874,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
972,False,"{'a': 0.5, 'e': 0.9821225956675267}",30,0,-154.6600156380461,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
973,False,"{'a': 0.5, 'e': 0.9960089570228793}",25,16,-1.8100807429767745,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.9999435261164458}",20,0,-185.88644167134922,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
975,False,"{'a': 0.5, 'e': 0.9938869900344416}",25,0,-172.6077266028073,"{0: 15, 1: 3, 2: 2, 3: 2, 4: 3}",0
976,False,"{'a': 0.5, 'e': 0.9778998636833706}",30,0,-239.7222783631253,"{0: 12, 1: 6, 2: 8, 3: 1, 4: 3}",0
977,False,"{'a': 0.5, 'e': 0.9521418851450957}",30,0,-183.73021812930335,"{0: 16, 1: 5, 2: 5, 3: 2, 4: 2}",0
978,False,"{'a': 0.5, 'e': 0.9168704196267085}",25,0,-74.71940042757919,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
979,False,"{'a': 0.5, 'e': 0.8724378879524822}",25,1,-133.09990193715663,"{0: 13, 1: 6, 2: 2, 3: 1, 4: 2}",1
980,False,"{'a': 0.5, 'e': 0.8192882452914593}",20,0,-4.908072597428085,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
981,False,"{'a': 0.5, 'e': 0.7579525453041631}",20,0,-66.10818344454316,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
982,False,"{'a': 0.5, 'e': 0.6890436340299974}",30,0,-52.70619743713164,"{0: 22, 1: 5, 2: 2, 3: 0, 4: 1}",0
983,False,"{'a': 0.5, 'e': 0.6132500265321364}",30,0,-44.618707912881895,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",1
984,False,"{'a': 0.5, 'e': 0.5313290274826848}",25,19,-2.841420722795292,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.44409916442465225}",25,15,-28.97850282811718,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
986,False,"{'a': 0.5, 'e': 0.35243200931534197}",20,0,-83.32138200775114,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
987,False,"{'a': 0.5, 'e': 0.25724347006749937}",20,6,12.553801856805938,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.15948463910011432}",25,9,28.7306279131357,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.5, 'e': 0.060132290337467434}",20,13,11.487882455647586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.5, 'e': 0.0398208803931389}",20,15,7.595521138170088,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.5, 'e': 0.1393761740499041}",20,0,1.1685074823864952,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
992,False,"{'a': 0.5, 'e': 0.23753886704718638}",20,6,23.569279683273415,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.5, 'e': 0.33332815020485684}",20,10,18.007522487784108,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 0.4257869286693041}",30,17,-73.62837360690149,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
995,False,"{'a': 0.5, 'e': 0.5139913848889341}",20,8,-71.7950550787298,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
996,False,"{'a': 0.5, 'e': 0.5970602090937286}",20,11,-6.6437518887996045,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
997,False,"{'a': 0.5, 'e': 0.6741634050511123}",30,6,-8.382306778655202,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
998,False,"{'a': 0.5, 'e': 0.7445305831140288}",20,0,-49.57704968721472,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
999,False,"{'a': 0.5, 'e': 0.80745865769955}",25,0,-198.01696298382495,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 4}",0
1000,False,"{'a': 0.5, 'e': 0.8623188722876839}",20,14,-8.60974051945428,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
1001,False,"{'a': 0.5, 'e': 0.9085630817486479}",25,8,-99.81012826357299,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 2}",1
1002,False,"{'a': 0.5, 'e': 0.9457292292277979}",25,0,-177.49324390781584,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
1003,False,"{'a': 0.5, 'e': 0.973445962865028}",20,0,-18.39962180190451,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1004,False,"{'a': 0.5, 'e': 0.9914363462197612}",25,0,-312.5246582848577,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 6}",0
1005,False,"{'a': 0.5, 'e': 0.9995206253283515}",20,0,-90.17046838911914,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
1006,False,"{'a': 0.5, 'e': 0.9976180247462524}",30,0,-158.56257069204108,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
1007,False,"{'a': 0.5, 'e': 0.9857475546295646}",20,0,-63.87176512946438,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1008,False,"{'a': 0.5, 'e': 0.9640278207918351}",30,0,-58.917529958656885,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
1009,False,"{'a': 0.5, 'e': 0.932675839633987}",20,0,-99.89467132587387,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
1010,False,"{'a': 0.5, 'e': 0.8920048697881602}",30,0,-190.25802799184223,"{0: 20, 1: 1, 2: 5, 3: 0, 4: 4}",0
1011,False,"{'a': 0.5, 'e': 0.842421282141011}",20,0,-151.70504799419973,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
1012,False,"{'a': 0.5, 'e': 0.784420499510169}",30,6,-97.16642702207044,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.7185820465431555}",25,0,-15.627428357458648,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1014,False,"{'a': 0.5, 'e': 0.6455637592987364}",30,0,-64.50984731281504,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
1015,False,"{'a': 0.5, 'e': 0.5660952123664124}",25,6,25.440777087123806,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.48097042919830946}",20,2,-57.902056525734025,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
1017,False,"{'a': 0.5, 'e': 0.3910399484893553}",35,25,7.660588077499256,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1018,False,"{'a': 0.5, 'e': 0.2972023258757038}",35,6,36.41864506033686,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.20039515586394296}",35,21,3.905430196374391,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1020,False,"{'a': 0.5, 'e': 0.10158570369662134}",20,15,8.480561037045472,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.5, 'e': 0.0017612407577180785}",30,14,29.89649563461456,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.5, 'e': 0.09808081991663337}",20,8,-20.325630002122722,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1023,False,"{'a': 0.5, 'e': 0.19694288945960042}",35,16,34.10375138729153,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.5, 'e': 0.29383717075173715}",25,8,32.34924443428611,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.5, 'e': 0.3877955281633778}",20,0,-2.7478384525413935,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1026,False,"{'a': 0.5, 'e': 0.4778791608457815}",20,0,-2.5800461913859665,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1027,False,"{'a': 0.5, 'e': 0.5631879829188501}",30,0,-23.386490423218387,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1028,False,"{'a': 0.5, 'e': 0.642869616831801}",20,10,4.434552288697973,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.7161279100377997}",20,0,-64.79396889248358,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
1030,False,"{'a': 0.5, 'e': 0.7822308898871159}",30,0,-115.90885592053304,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
1031,False,"{'a': 0.5, 'e': 0.8405180772558429}",20,0,-9.701402695605534,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1032,False,"{'a': 0.5, 'e': 0.8904070858349585}",25,0,-33.72483590535519,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
1033,False,"{'a': 0.5, 'e': 0.931399441141868}",20,0,-69.52918185472248,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
1034,False,"{'a': 0.5, 'e': 0.9630855611126041}",25,0,-231.899521497267,"{0: 10, 1: 4, 2: 6, 3: 2, 4: 3}",0
1035,False,"{'a': 0.5, 'e': 0.9851488485104646}",20,0,-114.36326418487192,"{0: 9, 1: 5, 2: 4, 3: 1, 4: 1}",0
1036,False,"{'a': 0.5, 'e': 0.9973688542609243}",25,0,-69.47137744977886,"{0: 15, 1: 4, 2: 5, 3: 1, 4: 0}",0
1037,False,"{'a': 0.5, 'e': 0.9996234801059177}",25,0,-183.21341823254778,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
1038,False,"{'a': 0.5, 'e': 0.9918901985692828}",20,0,-180.40115136436802,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 4}",0
1039,False,"{'a': 0.5, 'e': 0.9742462780438528}",25,3,-171.20417447748872,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 3}",1
1040,False,"{'a': 0.5, 'e': 0.9468680107512125}",20,0,-108.19153984166337,"{0: 9, 1: 4, 2: 6, 3: 0, 4: 1}",0
1041,False,"{'a': 0.5, 'e': 0.9100289512880924}",20,13,2.482760849933649,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.8640971833592841}",25,0,-74.56852068343731,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
1043,False,"{'a': 0.5, 'e': 0.8095316420068955}",20,12,-11.694919051638545,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.7468775280831653}",20,0,-13.48692677513045,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.6767608607837156}",25,0,-107.77428528844328,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
1046,False,"{'a': 0.5, 'e': 0.5998822226707023}",20,0,-80.7340791801523,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1047,False,"{'a': 0.5, 'e': 0.5170097596834735}",20,0,-46.78916375405691,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1048,False,"{'a': 0.5, 'e': 0.42897150607817996}",25,0,-4.825101973600439,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1049,False,"{'a': 0.5, 'e': 0.33664711098329314}",25,0,15.045688281182786,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1050,False,"{'a': 0.5, 'e': 0.24095904923620143}",20,15,-13.455519694313443,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.14286340431959965}",30,22,4.037850552963462,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.04334031549141325}",35,25,19.168857590408756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.056615815442773935}",20,15,11.155294846382276,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.1560062598637432}",25,16,-34.25218302751294,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1055,False,"{'a': 0.5, 'e': 0.2538379413049674}",25,10,-57.058455090696384,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
1056,False,"{'a': 0.5, 'e': 0.3491333579443536}",20,4,2.3006796573354027,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.44094034947929067}",25,0,-98.21479498407011,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
1058,False,"{'a': 0.5, 'e': 0.5283416107977441}",25,0,-25.8349137402595,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1059,False,"{'a': 0.5, 'e': 0.6104638573876111}",25,8,-89.04809588211064,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
1060,False,"{'a': 0.5, 'e': 0.6864865509069841}",20,0,-114.16580581745208,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
1061,False,"{'a': 0.5, 'e': 0.7556500977319883}",20,0,-74.68292103851488,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
1062,False,"{'a': 0.5, 'e': 0.8172634385651576}",25,8,-1.560573565334232,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.8707109532715671}",30,0,-107.3687367366765,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
1064,False,"{'a': 0.5, 'e': 0.9154586119516546}",20,0,-41.82722913747128,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1065,False,"{'a': 0.5, 'e': 0.9510593107915064}",25,0,-122.95345042295232,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
1066,False,"{'a': 0.5, 'e': 0.977157339376344}",20,1,-68.16401279182988,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
1067,False,"{'a': 0.5, 'e': 0.9934919348314017}",20,0,-110.29123108900541,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1068,False,"{'a': 0.5, 'e': 0.9998998872783967}",20,0,-113.7783942250825,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
1069,False,"{'a': 0.5, 'e': 0.9963171705746642}",35,7,-166.79494777469762,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 3}",1
1070,False,"{'a': 0.5, 'e': 0.9827795820412206}",30,0,-169.34399983759442,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
1071,False,"{'a': 0.5, 'e': 0.9594223847877564}",20,0,-131.5988607631874,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
1072,False,"{'a': 0.5, 'e': 0.9264789562083721}",20,0,-147.2258616357877,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",0
1073,False,"{'a': 0.5, 'e': 0.8842784561517736}",25,19,-12.191219244898672,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.8332425380649078}",25,13,-31.953136641900475,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.7738811359710619}",20,0,-111.5922483596667,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
1076,False,"{'a': 0.5, 'e': 0.7067873693776765}",20,0,-46.67887762414432,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1077,False,"{'a': 0.5, 'e': 0.6326316170223213}",25,2,-18.486582333022394,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.5521548186698774}",20,0,6.732496623681023,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.4661610718874123}",30,16,6.092351199022563,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.3755095977670121}",20,3,16.636669545538577,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.28110615587268056}",20,3,1.6357807399801387,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.1838939941902237}",25,8,33.23778223792077,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.08484442450507679}",25,12,21.427624759153414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.015052882623872842}",20,9,15.53935143054889,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.1147997863254662}",25,11,23.24949542260522,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.21339964850987359}",25,19,12.174421153200484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 0.30986729194690166}",20,16,8.68811321553308,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.40323884383131814}",25,5,-27.542709608542843,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.4925813664811991}",20,0,-113.5100848525019,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
1090,False,"{'a': 0.5, 'e': 0.577002178942952}",30,14,-26.21191559796781,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1091,False,"{'a': 0.5, 'e': 0.6556577763642804}",30,2,-9.273927421264137,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.7277622580158117}",20,12,-17.555970714958722,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.792595179751477}",20,3,-85.2953225978954,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 1}",1
1094,False,"{'a': 0.5, 'e': 0.8495087524481897}",20,1,-6.491929900553282,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.8979343145007}",20,0,-48.718563693822986,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1096,False,"{'a': 0.5, 'e': 0.937388013700347}",30,0,-205.80303004606424,"{0: 18, 1: 2, 2: 4, 3: 3, 4: 3}",0
